"Date/Time (PST)","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Temperature  (deg F) "
"2022-06-07 10:00:00",13.3,0,39.85,103.4,43.92,55.06
"2022-06-07 09:00:00",13.3,0,44.33,104,44.28,53.04
"2022-06-07 08:00:00",13.3,0,51.77,104.1,40.88,49.71
"2022-06-07 07:00:00",13.3,0,55.18,104.6,41.92,47.14
"2022-06-07 06:00:00",13.3,0,52.4,104.3,40.35,47.9
"2022-06-07 05:00:00",13.3,0,70.03,105,41.35,40.28
"2022-06-07 04:00:00",13.3,0,82.1,105.1,40.01,36.53
"2022-06-07 03:00:00",13.3,0,80.3,105.1,39.61,37.62
"2022-06-07 02:00:00",13.3,0,80.1,105,40.51,37.92
"2022-06-07 01:00:00",13.3,0,87,105,40.78,36.89
"2022-06-07 00:00:00",13.3,0,89.1,104.9,42.11,37.89
"2022-06-06 23:00:00",13.3,0,94.8,104.8,41.55,37
"2022-06-06 22:00:00",13.3,0,94.3,105.1,42.65,37.37
"2022-06-06 21:00:00",13.3,0,96.3,104.9,43.81,38.47
"2022-06-06 20:00:00",13.3,0,91.5,105.2,43.91,38.99
"2022-06-06 19:00:00",13.3,0,90.3,105,43.82,40.6
"2022-06-06 18:00:00",13.3,0,87.2,104.3,43.68,41.28
"2022-06-06 17:00:00",13.3,0,87.9,104.4,42.15,42.11
"2022-06-06 16:00:00",13.3,0,86.7,104.4,42.45,42.26
"2022-06-06 15:00:00",13.3,0,83.9,104.3,42.45,42.84
"2022-06-06 14:00:00",13.3,0,79.7,103.5,41.35,43.88
"2022-06-06 13:00:00",13.3,0,86.9,104.9,42.62,40.1
"2022-06-06 12:00:00",13.3,0,86.6,104.6,42.48,39.98
"2022-06-06 11:00:00",13.3,0,84.9,104.5,40.95,40.11
"2022-06-06 10:00:00",13.3,0,84.4,105.1,40.48,40.22
"2022-06-06 09:00:00",13.3,0,84.8,104.9,39.35,39.97
"2022-06-06 08:00:00",13.3,0,92,105.5,40.15,38.18
"2022-06-06 07:00:00",13.3,0.01,97.6,106.1,40.42,36.42
"2022-06-06 06:00:00",13.3,0.03,98.3,106,40.91,35.71
"2022-06-06 05:00:00",13.3,0.04,98.5,106.2,42.18,35.45
"2022-06-06 04:00:00",13.3,0.06,98.9,106.3,41.68,35.67
"2022-06-06 03:00:00",13.3,0.1,98.8,106.6,41.31,35.99
"2022-06-06 02:00:00",13.3,0.15,96.6,106.4,41.35,37.47
"2022-06-06 01:00:00",13.3,0.12,97.2,106.5,40.42,37.84
"2022-06-06 00:00:00",13.3,0.15,96.2,106.4,41.41,38.91
"2022-06-05 23:00:00",13.3,0.07,97.5,106.6,41.81,39.48
"2022-06-05 22:00:00",13.3,0.04,98.4,106.4,41.55,39.86
"2022-06-05 21:00:00",13.3,0.03,94.3,106.2,41.62,41.55
"2022-06-05 20:00:00",13.3,0.07,93.8,107,41.38,42.5
"2022-06-05 19:00:00",13.3,0.15,96.5,106.8,41.92,42.66
"2022-06-05 18:00:00",13.3,0.14,93,107.5,42.62,43.35
"2022-06-05 17:00:00",13.3,0.14,93.2,107.1,42.62,43.97
"2022-06-05 16:00:00",13.3,0.09,93.2,107.3,41.92,43.84
"2022-06-05 15:00:00",13.3,0.03,91.9,107.5,41.85,44.39
"2022-06-05 14:00:00",13.3,0.09,89.4,107.2,41.15,45.24
"2022-06-05 13:00:00",13.3,0.1,92,107.8,42.48,44.86
"2022-06-05 12:00:00",13.3,0.07,90.2,107.6,42.65,44.75
"2022-06-05 11:00:00",13.3,0.04,88,107.9,42.85,44.6
"2022-06-05 10:00:00",13.3,0.01,89.9,108.1,43.15,44.22
"2022-06-05 09:00:00",13.3,0,84.7,107.8,43.42,43.95
"2022-06-05 08:00:00",13.3,0.05,94.4,108.3,43.52,41.04
"2022-06-05 07:00:00",13.3,0.12,95.1,108.8,45.68,40.6
"2022-06-05 06:00:00",13.3,0.2,94.6,109,45.01,42.09
"2022-06-05 05:00:00",13.3,0.32,88.4,109.1,44.05,43.09
"2022-06-05 04:00:00",13.3,0.16,93,109.4,44.61,44.45
"2022-06-05 03:00:00",13.3,0.04,92.1,109,45.48,44.74
"2022-06-05 02:00:00",13.3,0.07,94.4,109.7,46.48,44.24
"2022-06-05 01:00:00",13.3,0.15,91.5,109.4,46.75,45.4
"2022-06-05 00:00:00",13.3,0.08,92.5,109.9,47.68,45.58
"2022-06-04 23:00:00",13.3,0.06,90.7,110.2,47.08,45.79
"2022-06-04 22:00:00",13.3,0.03,94.5,110.3,48.61,45.56
"2022-06-04 21:00:00",13.3,0,90.7,110.2,48.48,44.68
"2022-06-04 20:00:00",13.3,0.02,91.7,110.3,49.84,45.56
"2022-06-04 19:00:00",13.3,0.01,87.4,110.3,49.14,46.96
"2022-06-04 18:00:00",13.3,0,79.75,109.9,49.28,48.38
"2022-06-04 17:00:00",13.3,0,73.72,109.5,48.48,48.97
"2022-06-04 16:00:00",13.3,0,70.82,109.5,47.41,50.1
"2022-06-04 15:00:00",13.3,0,66.84,109.9,47.25,51.86
"2022-06-04 14:00:00",13.3,0,72.3,109.3,47.08,50.55
"2022-06-04 13:00:00",13.3,0,69.41,109.1,45.95,51.51
"2022-06-04 12:00:00",13.3,0,67.66,109.6,43.58,51.24
"2022-06-04 11:00:00",13.3,0,73.91,110.2,42.98,48.51
"2022-06-04 10:00:00",13.3,0,77.77,110.8,41.35,46.74
"2022-06-04 09:00:00",13.3,0,82.2,110.6,41.32,45.97
"2022-06-04 08:00:00",13.3,0,90.4,111.8,40.55,42.88
"2022-06-04 07:00:00",13.3,0,91.2,112.2,41.15,42.06
"2022-06-04 06:00:00",13.3,0,95.7,112.7,40.68,41.31
"2022-06-04 05:00:00",13.3,0.01,95,112.5,41.62,40.99
"2022-06-04 04:00:00",13.3,0.02,96,112.7,41.25,41.04
"2022-06-04 03:00:00",13.3,0.03,93.3,112.9,41.38,41.59
"2022-06-04 02:00:00",13.3,0.01,94,113.3,40.85,41.39
"2022-06-04 01:00:00",13.3,0.03,95.4,113.2,40.45,41
"2022-06-04 00:00:00",13.3,0.04,94.3,113.6,40.68,41.23
"2022-06-03 23:00:00",13.3,0.06,95.5,113.5,41.35,41.03
"2022-06-03 22:00:00",13.3,0.04,94.3,112.4,41.88,41.15
"2022-06-03 21:00:00",13.3,0.03,93.3,113.4,41.98,41.51
"2022-06-03 20:00:00",13.3,0,88.1,113.9,42.42,41.99
"2022-06-03 19:00:00",13.3,0,90.1,113.7,42.05,41.75
"2022-06-03 18:00:00",13.3,0,93.2,113.4,42.35,41.41
"2022-06-03 17:00:00",13.3,0.05,90.6,113.7,42.62,41.95
"2022-06-03 16:00:00",13.3,0.08,92.5,113.6,42.92,41.97
"2022-06-03 15:00:00",13.3,0.21,88.2,113.5,43.45,42.55
"2022-06-03 14:00:00",13.3,0.17,89.6,113.6,41.92,43.79
"2022-06-03 13:00:00",13.3,0.01,86.4,113.6,42.32,45.25
"2022-06-03 12:00:00",13.3,0.3,91.5,113.6,41.88,44.7
"2022-06-03 11:00:00",13.3,0.24,94.8,114.3,42.48,44.87
"2022-06-03 10:00:00",13.3,0.19,93.3,114.1,42.12,44.93
"2022-06-03 09:00:00",13.3,0.26,94.4,114.2,42.95,44.33
"2022-06-03 08:00:00",13.3,0.01,82.6,114.7,42.55,46.03
"2022-06-03 07:00:00",13.3,0,80.5,114.6,42.58,48.32
"2022-06-03 06:00:00",13.3,0.03,82.9,115,41.58,47.33
"2022-06-03 05:00:00",13.3,0,77.61,114.7,40.98,46.8
"2022-06-03 04:00:00",13.3,0,75.81,114.6,40.28,47.73
"2022-06-03 03:00:00",13.3,0,73.01,115,40.45,48.26
"2022-06-03 02:00:00",13.3,0,74.93,115.8,40.78,47.67
"2022-06-03 01:00:00",13.3,0,73.96,116,41.72,48.24
"2022-06-03 00:00:00",13.3,0,78.27,115.6,40.85,47.71
"2022-06-02 23:00:00",13.3,0,83.2,115.5,40.95,44.9
"2022-06-02 22:00:00",13.3,0,85.9,115.8,41.58,45.05
"2022-06-02 21:00:00",13.3,0,88,115.6,41.38,45.57
"2022-06-02 20:00:00",13.3,0.05,92,115.7,42.15,46.11
"2022-06-02 19:00:00",13.3,0.03,97.2,115.8,43.18,43.66
"2022-06-02 18:00:00",13.3,0.17,96.7,115.5,43.12,44.73
"2022-06-02 17:00:00",13.3,0.13,89.8,116.3,44.15,45.51
"2022-06-02 16:00:00",13.3,0.21,91.3,116.2,45.11,47.73
"2022-06-02 15:00:00",13.3,0.1,83.1,116.3,46.68,48.25
"2022-06-02 14:00:00",13.3,0,63.06,115.7,49.51,52.17
"2022-06-02 13:00:00",13.3,0,54.27,115.2,49.14,56.41
"2022-06-02 12:00:00",13.3,0,60.1,116.5,50.01,52.85
"2022-06-02 11:00:00",13.3,0,53.69,116.4,49.41,57.11
"2022-06-02 10:00:00",13.3,0,50.93,116,47.18,57.94
"2022-06-02 09:00:00",13.3,0,57.19,117.2,49.11,54.89
"2022-06-02 08:00:00",13.3,0,59.46,117.3,46.35,53.51
"2022-06-02 07:00:00",13.3,0,63.09,117.5,46.48,52.12
"2022-06-02 06:00:00",13.3,0,67.11,117.8,45.88,49.97
"2022-06-02 05:00:00",13.3,0,75.67,117.8,46.15,47.15
"2022-06-02 04:00:00",13.3,0,74.39,118.5,46.28,48.1
"2022-06-02 03:00:00",13.3,0,81.5,117.8,47.05,46.15
"2022-06-02 02:00:00",13.3,0,82,118.4,46.01,46.23
"2022-06-02 01:00:00",13.3,0,83.6,117.6,45.51,45.53
"2022-06-02 00:00:00",13.3,0,74.02,118.5,45.31,47.22
"2022-06-01 23:00:00",13.3,0,82.3,118.2,46.48,44.82
"2022-06-01 22:00:00",13.3,0,80.8,118.2,46.91,43.85
"2022-06-01 21:00:00",13.3,0,74.6,118.5,47.68,45.27
"2022-06-01 20:00:00",13.3,0,73.93,118.1,48.45,45.68
"2022-06-01 19:00:00",13.3,0,71.03,117.9,50.31,48.39
"2022-06-01 18:00:00",13.3,0,61.01,118.5,51.48,51.13
"2022-06-01 17:00:00",13.3,0,54.07,118.3,53.47,53.47
"2022-06-01 16:00:00",13.3,0,64.49,118.1,51.08,49.23
"2022-06-01 15:00:00",13.3,0,45.85,117.4,58.4,54.27
"2022-06-01 14:00:00",13.3,0,41.12,117.7,55.87,55.93
"2022-06-01 13:00:00",13.3,0,43.39,118,54.87,54.61
"2022-06-01 12:00:00",13.3,0,33.76,116.9,52.2,61.07
"2022-06-01 11:00:00",13.3,0,36.46,118.7,51.87,58.28
"2022-06-01 10:00:00",13.3,0,39.3,119.3,52.24,56.02
"2022-06-01 09:00:00",13.3,0,42.49,119.2,55.24,54.29
"2022-06-01 08:00:00",13.3,0,44.34,119.8,54.24,53.48
"2022-06-01 07:00:00",13.3,0,50.3,119.8,55.01,50
"2022-06-01 06:00:00",13.3,0,51.47,119.5,54.08,48.9
"2022-06-01 05:00:00",13.3,0,57.67,120.3,54.44,45.61
"2022-06-01 04:00:00",13.3,0,57.12,120.1,54.88,46.28
"2022-06-01 03:00:00",13.3,0,59.89,120,55.81,45.83
"2022-06-01 02:00:00",13.3,0,57.89,120.2,55.71,46.84
"2022-06-01 01:00:00",13.3,0,60.91,120.7,55.34,45.68
"2022-06-01 00:00:00",13.3,0,62.03,120.8,55.24,45.43
"2022-05-31 23:00:00",13.3,0,63.38,120.8,55.47,45.54
"2022-05-31 22:00:00",13.3,0,67.11,120.8,55.18,44.24
"2022-05-31 21:00:00",13.3,0,66.37,120.8,55.31,45.21
"2022-05-31 20:00:00",13.3,0,64.34,120.6,54.44,46.81
"2022-05-31 19:00:00",13.3,0,70.57,120.7,54.11,45.47
"2022-05-31 18:00:00",13.3,0.03,69.84,121.1,58.6,46.56
"2022-05-31 17:00:00",13.3,0.02,50.01,119.6,55.54,55.6
"2022-05-31 16:00:00",13.3,0.02,54.87,118.5,52.01,55.18
"2022-05-31 15:00:00",13.3,0,45.18,118.6,47.61,58.14
"2022-05-31 14:00:00",13.3,0,49.71,119.4,47.68,54.9
"2022-05-31 13:00:00",13.3,0,49.4,120.1,45.25,55.82
"2022-05-31 12:00:00",13.3,0,49.33,120.4,44.95,55.35
"2022-05-31 11:00:00",13.3,0,50.1,120.9,44.28,53.58
"2022-05-31 10:00:00",13.3,0,55.19,121.5,43.98,51.49
"2022-05-31 09:00:00",13.3,0,58.55,122.3,45.41,49.1
"2022-05-31 08:00:00",13.3,0,66.64,122.6,45.28,47.79
"2022-05-31 07:00:00",13.3,0,73.03,123.2,47.28,44.73
"2022-05-31 06:00:00",13.3,0,76.45,123.5,48.41,43.53
"2022-05-31 05:00:00",13.3,0,81.2,123.8,49.85,41.79
"2022-05-31 04:00:00",13.3,0,86.8,123.8,48.08,40.84
"2022-05-31 03:00:00",13.3,0,91.2,123.6,48.88,40.98
"2022-05-31 02:00:00",13.3,0,99.8,124.2,50.81,37.84
"2022-05-31 01:00:00",13.3,0,99.6,123.8,50.68,35.84
"2022-05-31 00:00:00",13.3,0,99.6,123.8,49.85,36.84
"2022-05-30 23:00:00",13.3,0,99.6,123.9,49.61,37.62
"2022-05-30 22:00:00",13.3,0,99.5,123.8,50.71,38.36
"2022-05-30 21:00:00",13.3,0,99.3,123.5,50.48,38.56
"2022-05-30 20:00:00",13.3,0,98.5,123.6,51.21,38.65
"2022-05-30 19:00:00",13.3,0,98.2,123.6,49.45,40.04
"2022-05-30 18:00:00",13.3,0,93.7,123.3,49.41,42.2
"2022-05-30 17:00:00",13.3,0,87.7,122.9,49.94,42.87
"2022-05-30 16:00:00",13.3,0,81.3,122.5,49.08,44.67
"2022-05-30 15:00:00",13.3,0,73.36,122.2,45.58,47.68
"2022-05-30 14:00:00",13.3,0,75.14,122.3,46.15,46.07
"2022-05-30 13:00:00",13.3,0,85,122.5,46.35,43.17
"2022-05-30 12:00:00",13.3,0,89.8,123.8,45.48,39.58
"2022-05-30 11:00:00",13.3,0,84.1,122.5,44.61,41.86
"2022-05-30 10:00:00",13.3,0,86,123,44.68,39.84
"2022-05-30 09:00:00",13.3,0,85.9,123.5,44.61,38.66
"2022-05-30 08:00:00",13.3,0,89.5,123.8,45.05,36.89
"2022-05-30 07:00:00",13.3,0,88.9,123.8,45.15,35.76
"2022-05-30 06:00:00",13.3,0,95.7,124.7,44.45,33.91
"2022-05-30 05:00:00",13.3,0.01,98.4,125,46.75,32.31
"2022-05-30 04:00:00",13.3,0.01,98.5,124.9,45.58,32.03
"2022-05-30 03:00:00",13.3,0.01,98.2,125.3,45.45,32.23
"2022-05-30 02:00:00",13.3,0.03,98.1,125.5,45.81,32.26
"2022-05-30 01:00:00",13.3,0.04,97.9,125.1,46.48,32.31
"2022-05-30 00:00:00",13.3,0.04,97,125.1,46.68,32.93
"2022-05-29 23:00:00",13.3,0.03,95.5,125,46.55,33.7
"2022-05-29 22:00:00",13.3,0.04,95.1,125,45.88,34.52
"2022-05-29 21:00:00",13.3,0.02,95.8,125,45.45,35.84
"2022-05-29 20:00:00",13.3,0,96.6,125.2,46.48,36.47
"2022-05-29 19:00:00",13.3,0,93.7,124.8,46.75,37
"2022-05-29 18:00:00",13.3,0,90.1,124.2,45.71,38.97
"2022-05-29 17:00:00",13.3,0,86.6,124,45.55,40.91
"2022-05-29 16:00:00",13.3,0.02,89.8,124.8,48.58,36.81
"2022-05-29 15:00:00",13.3,0.05,90.3,125,47.18,36.42
"2022-05-29 14:00:00",13.3,0.04,89.7,124.5,47.55,37.44
"2022-05-29 13:00:00",13.3,0.03,90.5,124.8,47.01,37.49
"2022-05-29 12:00:00",13.3,0.02,85.1,124.3,46.15,39.7
"2022-05-29 11:00:00",13.3,0.02,84,124.2,44.88,40.26
"2022-05-29 10:00:00",13.3,0.01,83.1,125,44.61,39.71
"2022-05-29 09:00:00",13.3,0.03,87.2,124.8,44.28,39.81
"2022-05-29 08:00:00",13.3,0.03,91.2,125.7,44.68,37.4
"2022-05-29 07:00:00",13.3,0.04,96.7,126,45.18,36.15
"2022-05-29 06:00:00",13.3,0.02,97.1,125.9,45.35,35.72
"2022-05-29 05:00:00",13.3,0.03,98,125.7,44.88,35.48
"2022-05-29 04:00:00",13.3,0.04,97.3,126.5,45.35,35.53
"2022-05-29 03:00:00",13.3,0.06,99.3,126.2,45.45,36.03
"2022-05-29 02:00:00",13.3,0.04,99.4,126.4,46.75,36.52
"2022-05-29 01:00:00",13.3,0.03,99.4,126.2,45.68,36.52
"2022-05-29 00:00:00",13.3,0,99.3,126.2,45.75,36.61
"2022-05-28 23:00:00",13.3,0,99.1,126.2,45.95,37.08
"2022-05-28 22:00:00",13.3,0,98.8,126.4,45.78,37.58
"2022-05-28 21:00:00",13.3,0,98.1,126.7,46.68,37.51
"2022-05-28 20:00:00",13.3,0.01,96.7,126.5,46.48,37.96
"2022-05-28 19:00:00",13.3,0.03,95.3,126.3,47.95,39.33
"2022-05-28 18:00:00",13.3,0,88.6,126,48.58,40.75
"2022-05-28 17:00:00",13.3,0,75.63,125.6,48.88,44.16
"2022-05-28 16:00:00",13.3,0,60.59,125.1,50.21,45.86
"2022-05-28 15:00:00",13.3,0,58.72,125.7,50.14,44.28
"2022-05-28 14:00:00",13.3,0,59.02,125.4,49.48,45.3
"2022-05-28 13:00:00",13.3,0,60.97,125.6,47.81,44.5
"2022-05-28 12:00:00",13.3,0,66.01,126,45.05,43.53
"2022-05-28 11:00:00",13.3,0,71.95,126.5,41.82,41.62
"2022-05-28 10:00:00",13.3,0,73.17,125.9,42.52,41.68
"2022-05-28 09:00:00",13.3,0,80.4,127.1,41.65,38.36
"2022-05-28 08:00:00",13.3,0,83.9,127,41.02,38.43
"2022-05-28 07:00:00",13.3,0,90,127.8,42.05,35.96
"2022-05-28 06:00:00",13.3,0,93.4,127.9,41.95,34.79
"2022-05-28 05:00:00",13.3,0,96.5,128,42.41,34.1
"2022-05-28 04:00:00",13.3,0,97.8,128.1,42.78,33.55
"2022-05-28 03:00:00",13.3,0,97.2,128.1,42.85,33.73
"2022-05-28 02:00:00",13.3,0,97,128.1,42.51,33.91
"2022-05-28 01:00:00",13.3,0.01,97.2,128.2,42.01,33.78
"2022-05-28 00:00:00",13.3,0,97,127.9,42.11,33.85
"2022-05-27 23:00:00",13.3,0.02,97.9,128.2,42.71,34.26
"2022-05-27 22:00:00",13.3,0.04,97.7,127.9,42.85,34.55
"2022-05-27 21:00:00",13.3,0.03,97.6,127.8,42.85,34.41
"2022-05-27 20:00:00",13.3,0.06,94.6,128.1,43.88,34.95
"2022-05-27 19:00:00",13.3,0.1,90,128,44.78,36.39
"2022-05-27 18:00:00",13.3,0.04,88.5,127.7,45.05,37.93
"2022-05-27 17:00:00",13.3,0.04,85.3,127.6,45.35,38.75
"2022-05-27 16:00:00",13.3,0,81.4,127.6,46.35,39.35
"2022-05-27 15:00:00",13.3,0,73.4,127,45.28,41.67
"2022-05-27 14:00:00",13.3,0,76.76,127.3,44.68,40.84
"2022-05-27 13:00:00",13.3,0.04,82.6,127.9,45.08,39.44
"2022-05-27 12:00:00",13.3,0.01,82.1,128.2,45.08,38.76
"2022-05-27 11:00:00",13.3,0,80.7,128.8,44.61,38.1
"2022-05-27 10:00:00",13.3,0,76.93,128.8,43.81,38.07
"2022-05-27 09:00:00",13.3,0,79.51,128.6,42.85,38.04
"2022-05-27 08:00:00",13.3,0,79.06,129,39.85,39.05
"2022-05-27 07:00:00",13.3,0,84.5,129.2,40.05,39.61
"2022-05-27 06:00:00",13.3,0,82.8,129.6,40.22,41.25
"2022-05-27 05:00:00",13.3,0.17,86.7,129.2,39.75,42.51
"2022-05-27 04:00:00",13.3,0.19,91,129.2,38.72,42.73
"2022-05-27 03:00:00",13.3,0.06,90.1,129.8,39.72,43.72
"2022-05-27 02:00:00",13.3,0.25,91.4,130.2,40.72,44.16
"2022-05-27 01:00:00",13.3,0.08,94.6,130,41.18,44.02
"2022-05-27 00:00:00",13.3,0.08,97.8,130,41.55,43.53
"2022-05-26 23:00:00",13.3,0.19,93.4,130.6,41.78,44.7
"2022-05-26 22:00:00",13.3,0.17,94.6,130.8,42.62,44.47
"2022-05-26 21:00:00",13.3,0.07,93.5,131.2,43.65,44.86
"2022-05-26 20:00:00",13.3,0.04,93.6,131.2,45.08,44.38
"2022-05-26 19:00:00",13.3,0.09,94.4,131.4,46.15,44.09
"2022-05-26 18:00:00",13.3,0.08,94.4,131.5,46.11,43.66
"2022-05-26 17:00:00",13.3,0.04,92.6,131.3,47.88,44.12
"2022-05-26 16:00:00",13.3,0,82.3,131.2,46.75,46.52
"2022-05-26 15:00:00",13.3,0,66.27,130.6,49.84,49.93
"2022-05-26 14:00:00",13.3,0,60.31,130.8,49.51,50.78
"2022-05-26 13:00:00",13.3,0,50.65,130.7,50.97,52.53
"2022-05-26 12:00:00",13.3,0,53.28,131.7,52.84,50.41
"2022-05-26 11:00:00",13.3,0,46.09,131.8,53.07,50.4
"2022-05-26 10:00:00",13.3,0,44.77,132.1,53.61,49.06
"2022-05-26 09:00:00",13.3,0,45.35,132.3,51.81,48.81
"2022-05-26 08:00:00",13.3,0,49.04,133.2,51.21,46.52
"2022-05-26 07:00:00",13.3,0,56.46,133.4,50.61,45.05
"2022-05-26 06:00:00",13.3,0,57.4,133.7,48.55,44.13
"2022-05-26 05:00:00",13.3,0,63.27,133.7,49.41,43.43
"2022-05-26 04:00:00",13.3,0,71.57,133.8,47.38,43.13
"2022-05-26 03:00:00",13.3,0,67.93,133.9,47.45,43.56
"2022-05-26 02:00:00",13.3,0,69.91,133.8,46.85,44.08
"2022-05-26 01:00:00",13.3,0,74.11,133.8,46.75,42.85
"2022-05-26 00:00:00",13.3,0,77.05,134,47.31,42.88
"2022-05-25 23:00:00",13.3,0,78.12,133.8,47.31,43.5
"2022-05-25 22:00:00",13.3,0,79.98,134,47.71,43.17
"2022-05-25 21:00:00",13.3,0,79.14,134,49.55,43.26
"2022-05-25 20:00:00",13.3,0,72.35,134,50.38,43.91
"2022-05-25 19:00:00",13.3,0,66.52,133.8,51.78,45.49
"2022-05-25 18:00:00",13.3,0,66.51,133.6,52.87,45.89
"2022-05-25 17:00:00",13.3,0,63.43,133.2,52.87,48.48
"2022-05-25 16:00:00",13.3,0,60.08,132.3,50.04,49.91
"2022-05-25 15:00:00",13.3,0,66.14,133.4,48.01,47.54
"2022-05-25 14:00:00",13.3,0,68.54,133.3,44.68,47.47
"2022-05-25 13:00:00",13.3,0,75,134.5,45.61,44.63
"2022-05-25 12:00:00",13.3,0,83.4,134.4,44.38,42.76
"2022-05-25 11:00:00",13.3,0.01,89.2,135,43.62,42.11
"2022-05-25 10:00:00",13.3,0.02,93.8,135.3,43.68,41.06
"2022-05-25 09:00:00",13.3,0.04,96.6,135.4,43.21,40.08
"2022-05-25 08:00:00",13.3,0.01,94.3,135.7,42.62,40.3
"2022-05-25 07:00:00",13.3,0,97.4,135.8,44.28,39.41
"2022-05-25 06:00:00",13.3,0.01,96,136,44.48,39.56
"2022-05-25 05:00:00",13.3,0.02,95,136.3,44.48,39.31
"2022-05-25 04:00:00",13.3,0.03,97.5,136.2,44.95,38.74
"2022-05-25 03:00:00",13.3,0,97.3,136.3,45.11,38.28
"2022-05-25 02:00:00",13.3,0.01,96.6,136.5,45.58,38.34
"2022-05-25 01:00:00",13.3,0,96.5,136.6,45.88,37.37
"2022-05-25 00:00:00",13.3,0,96,136.8,46.28,36.58
"2022-05-24 23:00:00",13.3,0,94.2,136.8,47.55,36.38
"2022-05-24 22:00:00",13.3,0,89.7,136.8,46.78,36.48
"2022-05-24 21:00:00",13.3,0.01,90.5,136.9,47.51,36.26
"2022-05-24 20:00:00",13.3,0,90.6,137,47.25,36.51
"2022-05-24 19:00:00",13.3,0.04,91.4,136.8,47.45,36.72
"2022-05-24 18:00:00",13.3,0.03,86.6,136.8,48.55,38.21
"2022-05-24 17:00:00",13.3,0.03,80.8,136.8,49.28,39.6
"2022-05-24 16:00:00",13.3,0,51.54,136.7,52.44,44.44
"2022-05-24 15:00:00",13.3,0,55.06,136.4,53.91,45.66
"2022-05-24 14:00:00",13.3,0,54.65,136.4,52.08,47.35
"2022-05-24 13:00:00",13.3,0,57.39,136.5,53.01,45.73
"2022-05-24 12:00:00",13.3,0,60.88,136.8,51.84,44.26
"2022-05-24 11:00:00",13.3,0,62.68,137.1,49.61,44.2
"2022-05-24 10:00:00",13.3,0,61.1,136.9,48.35,44.28
"2022-05-24 09:00:00",13.3,0,66.89,137.7,46.81,41.92
"2022-05-24 08:00:00",13.3,0,68.69,137.6,45.85,41.09
"2022-05-24 07:00:00",13.3,0,74.64,137.9,45.75,39.71
"2022-05-24 06:00:00",13.3,0,82.3,138.2,46.41,38.24
"2022-05-24 05:00:00",13.3,0,82.8,138.3,45.95,37.03
"2022-05-24 04:00:00",13.3,0,84.2,138.4,45.75,36.98
"2022-05-24 03:00:00",13.3,0,87.3,138.5,46.55,36.93
"2022-05-24 02:00:00",13.3,0,88.8,138.4,46.35,36.7
"2022-05-24 01:00:00",13.3,0,91,138.3,47.55,37.17
"2022-05-24 00:00:00",13.3,0,86.6,138.3,47.38,37.03
"2022-05-23 23:00:00",13.3,0,88.6,138.4,48.01,36.65
"2022-05-23 22:00:00",13.3,0,89.2,138.5,47.81,37.06
"2022-05-23 21:00:00",13.3,0,89,138.4,47.68,38.33
"2022-05-23 20:00:00",13.3,0,91.3,138.4,48.71,37.62
"2022-05-23 19:00:00",13.3,0,89.4,138.1,48.78,39.23
"2022-05-23 18:00:00",13.3,0,87.3,138.1,47.68,40.49
"2022-05-23 17:00:00",13.3,0.01,86.6,138.2,48.35,39.96
"2022-05-23 16:00:00",13.3,0,87,138.1,49.25,40.41
"2022-05-23 15:00:00",13.3,0,86.9,138,49.21,39.92
"2022-05-23 14:00:00",13.3,0,89.9,138,49.15,39.54
"2022-05-23 13:00:00",13.3,0.06,85.3,138.2,49.78,38.31
"2022-05-23 12:00:00",13.3,0.03,85.9,138.5,50.51,38.43
"2022-05-23 11:00:00",13.3,0.02,87.3,138.4,51.21,38.37
"2022-05-23 10:00:00",13.3,0.04,84.8,138.9,51.31,38.6
"2022-05-23 09:00:00",13.3,0.01,81.9,139,51.71,39.45
"2022-05-23 08:00:00",13.3,0,75.45,138.9,51.28,40.17
"2022-05-23 07:00:00",13.3,0,72.35,138.9,51.55,40.61
"2022-05-23 06:00:00",13.3,0,71.08,139.4,53.35,39.94
"2022-05-23 05:00:00",13.3,0,74.52,139.4,53.85,39.07
"2022-05-23 04:00:00",13.3,0,76.47,139.5,53.38,39.92
"2022-05-23 03:00:00",13.31,0,72.5,139.6,53.01,40.37
"2022-05-23 02:00:00",13.3,0,61.82,139.5,53.81,41.8
"2022-05-23 01:00:00",13.31,0,57.59,139.7,54.44,43.09
"2022-05-23 00:00:00",13.31,0,57.84,139.5,53.61,42.86
"2022-05-22 23:00:00",13.3,0,59.06,139.6,54.08,42.64
"2022-05-22 22:00:00",13.3,0,63.19,139.4,54.04,43.73
"2022-05-22 21:00:00",13.3,0,60.25,139.8,53.28,43.43
"2022-05-22 20:00:00",13.3,0,61.07,139.5,52.71,44.05
"2022-05-22 19:00:00",13.3,0,64.37,139.5,53.34,46.04
"2022-05-22 18:00:00",13.3,0,61.51,139.2,53.91,47.9
"2022-05-22 17:00:00",13.3,0,54.31,139.2,55,49.11
"2022-05-22 16:00:00",13.3,0,49.04,139.2,57.57,49.6
"2022-05-22 15:00:00",13.3,0,42.08,138.6,56.9,51.65
"2022-05-22 14:00:00",13.3,0,39.87,139.2,56.8,52.27
"2022-05-22 13:00:00",13.3,0,33.27,138.4,55.27,53.95
"2022-05-22 12:00:00",13.3,0,38,139.5,57.93,52.54
